,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cyp26b1,6.521836608,-0.716731713,0.184789566,-3.642927981,0.000269554,0.002872694
Cdh2,51.39247873,-0.714426813,0.191796044,-3.740289464,0.000183808,0.002062413
Grin3a,68.48385853,-0.713920927,0.183208979,-3.897981484,9.70E-05,0.00117497
Inava,10.09617324,-0.713857061,0.20743017,-3.462957199,0.000534273,0.005149642
Il21r,1183.905547,-0.713768818,0.062254399,-11.46224634,2.04E-30,5.07E-28
Glis2,22.46688033,-0.713214649,0.212115169,-3.378913834,0.000727728,0.006656402
Map4k1,45.84608222,-0.713186361,0.189156657,-3.761225574,0.000169083,0.001914493
Zcchc18,20.9943905,-0.713058793,0.211759533,-3.415750394,0.000636065,0.005946067
Cyp1b1,236.0860578,-0.712573678,0.126417696,-5.634215823,1.76E-08,5.49E-07
Gm3764,88.84784562,-0.711994345,0.161898301,-4.376383633,1.21E-05,0.000187204
Npas3,12.80677723,-0.708777133,0.208167829,-3.492599274,0.000478344,0.00469184
Neto2,59.16560695,-0.707906217,0.176720381,-3.999767429,6.34E-05,0.000811289
Ppp1r14c,11.30937456,-0.707526514,0.211079338,-3.199017478,0.001378968,0.011317218
Lsamp,27.25031539,-0.706956327,0.205088245,-3.425816458,0.000612954,0.005766775
Parp14,2153.936998,-0.706323177,0.166956935,-4.217306873,2.47E-05,0.000355859
Chl1,67.84715066,-0.706300938,0.180106473,-3.90604303,9.38E-05,0.001141616
Igtp,262.3751237,-0.706260161,0.161552285,-4.359262733,1.31E-05,0.000200156
Apc2,81.80348482,-0.706231346,0.16361854,-4.300487595,1.70E-05,0.000253435
Fcgr1,4722.355109,-0.706078956,0.115937474,-6.079312339,1.21E-09,4.74E-08
Myo5b,13.31031019,-0.705999032,0.19985451,-3.841224405,0.000122422,0.001440759
Znfx1,4266.780792,-0.703554945,0.147184419,-4.766900191,1.87E-06,3.61E-05
Amer2,26.6575707,-0.703230836,0.209949612,-3.326211454,0.000880351,0.007796084
Afap1l2,11.94813911,-0.70281913,0.210239399,-3.568872645,0.000358521,0.003656593
Celsr2,51.38352318,-0.701873047,0.202713288,-3.498033423,0.000468702,0.004614102
Ccl2,8698.640453,-0.701753998,0.059127282,-11.86625055,1.77E-32,5.02E-30
Sdc4,579.2225431,-0.70051891,0.070140445,-9.976580632,1.93E-23,3.15E-21
Fam196b,10.4475262,-0.700150979,0.209751184,-3.277292208,0.001048078,0.009019064
Adcy6,31.10545018,-0.699239111,0.212351192,-3.354585496,0.00079484,0.007168665
Oas1b,63.14704758,-0.698690199,0.19646562,-3.529938295,0.000415657,0.004157854
Ctnna2,25.0053755,-0.698377514,0.208989633,-3.293833521,0.00098831,0.008591802
Socs1,273.1805724,-0.698283094,0.09869362,-7.053279907,1.75E-12,9.86E-11
Irgm1,856.107551,-0.696463768,0.153873169,-4.515400757,6.32E-06,0.000106107
1700016P03Rik,10.02927945,-0.695694535,0.204982565,-3.195472463,0.001396021,0.011433908
Foxg1,17.66623435,-0.694169368,0.213828195,-3.288463188,0.00100736,0.008724502
Jam3,11.11911725,-0.693650025,0.207253026,-3.259773899,0.001115011,0.009493771
Gm16867,4.723766474,-0.69342617,0.170276752,-4.249471164,2.14E-05,0.000311753
Nectin4,101.6409976,-0.693021078,0.1601481,-4.334073774,1.46E-05,0.000221139
Sparcl1,125.3036724,-0.692375775,0.142494133,-4.846617174,1.26E-06,2.53E-05
Frem2,13.05967047,-0.692226449,0.212410353,-3.523526199,0.000425845,0.004233524
Sox11,14.46336172,-0.691651769,0.213712206,-3.080826184,0.002064271,0.015815297
Gpc4,10.05809825,-0.691020799,0.200817015,-3.653242297,0.00025895,0.002779875
Ankrd63,16.31142135,-0.690877124,0.213761917,-3.182469135,0.001460251,0.011887561
Wwc1,67.38916838,-0.689723968,0.212024946,-3.614332331,0.000301123,0.003138639
Dck,725.6509591,-0.688761789,0.121863328,-5.656589008,1.54E-08,4.89E-07
Dzip1l,9.471251514,-0.68815402,0.191705202,-3.851862093,0.000117223,0.00138767
Tpst1,222.3467982,-0.688105763,0.117911692,-5.835158478,5.37E-09,1.86E-07
Gm20559,514.3127177,-0.687832104,0.174586271,-3.895503124,9.80E-05,0.001184383
Sorbs2,21.40304514,-0.687398768,0.213468158,-3.572906745,0.000353041,0.003609828
Dzip1,12.41333143,-0.68644316,0.210120572,-3.156942954,0.001594325,0.01277281
Pard3,17.84761721,-0.685659268,0.210585319,-3.497160251,0.000470239,0.00462359
Ms4a6b,341.8258038,-0.685207859,0.158698223,-4.300786717,1.70E-05,0.000253327
Crb2,12.68782213,-0.684550384,0.20332662,-3.789177305,0.000151147,0.00173577
Ier3,594.0108854,-0.684373289,0.076106877,-8.988447076,2.51E-19,2.91E-17
Ptpn13,10.03138048,-0.684117082,0.206274456,-3.261587766,0.001107901,0.009448196
Nrbp2,25.98938116,-0.683917736,0.21363314,-3.60066112,0.000317409,0.003289271
Sdc2,25.28852544,-0.683213645,0.19364591,-4.488449365,7.17E-06,0.000118483
Myo1d,25.77112746,-0.683201593,0.212444976,-3.223747372,0.00126525,0.010550286
Scimp,89.30896735,-0.682119224,0.156760833,-4.299664102,1.71E-05,0.000254144
Hr,95.14340375,-0.682010399,0.165966421,-4.086445887,4.38E-05,0.00059094
H2-Q7,263.1972525,-0.68200063,0.127756499,-5.284180049,1.26E-07,3.25E-06
Atp1b1,74.72949216,-0.681084067,0.204896706,-3.949184752,7.84E-05,0.000974035
Plppr5,15.11720929,-0.680106374,0.213747649,-3.059058259,0.00222034,0.016748565
Sox10,47.90260331,-0.68003733,0.193915185,-3.47798645,0.000505195,0.004919329
Dtna,27.52906615,-0.679838696,0.209264616,-3.290418488,0.001000385,0.008678069
Slfn3,104.2896049,-0.679789654,0.16410882,-4.089996813,4.31E-05,0.000583429
Sema6d,61.2960937,-0.678649168,0.184334409,-3.737185745,0.000186091,0.002082237
Agap2,45.45641623,-0.676981503,0.18965899,-3.562559005,0.000367257,0.003729199
Sod3,12.93187787,-0.676839947,0.205062856,-3.704144463,0.000212105,0.00233287
Socs3,719.4482275,-0.676615394,0.071577396,-9.440999783,3.69E-21,5.01E-19
Apbb1,43.55862462,-0.675925535,0.201791152,-3.362457407,0.00077252,0.006994735
Sema4a,310.705468,-0.675779233,0.115387826,-5.881653021,4.06E-09,1.45E-07
Osm,595.1650149,-0.675555798,0.075828012,-8.899084458,5.63E-19,6.40E-17
Cdh6,12.6458225,-0.675526204,0.210553201,-3.165568067,0.001547804,0.01246821
Epsti1,603.9352312,-0.675064507,0.124035443,-5.439399801,5.35E-08,1.48E-06
H2-T24,416.3926612,-0.674807032,0.202750425,-3.184772405,0.001448679,0.011823184
Slamf8,506.9117636,-0.674770036,0.093599127,-7.194526035,6.27E-13,3.77E-11
Lamb1,20.79141356,-0.674761051,0.190541031,-3.966716053,7.29E-05,0.000914767
Gucy1b1,14.28665895,-0.674752817,0.212127663,-3.161680675,0.001568615,0.012604382
B4galt2,14.27407669,-0.674432798,0.21362818,-3.110196718,0.001869628,0.014608448
Gfra1,18.07107166,-0.674362376,0.213347361,-3.062929889,0.002191814,0.016603249
Tnfrsf9,14.37625524,-0.673914503,0.213655834,-2.828030418,0.004683536,0.030882242
Trim12a,220.2819019,-0.673379349,0.130547235,-5.152728338,2.57E-07,6.17E-06
Pml,898.329401,-0.671818236,0.077892043,-8.621788903,6.59E-18,6.65E-16
Col5a2,33.65886996,-0.671630571,0.198925646,-3.455820066,0.000548621,0.005259659
Serpine1,178.1696506,-0.671627834,0.213987112,-2.968029931,0.002997151,0.021397805
Cxxc5,188.0565694,-0.67145677,0.134905551,-4.993062346,5.94E-07,1.30E-05
Sox21,29.05799951,-0.671255848,0.207969157,-3.266804765,0.001087687,0.009305315
Irf1,436.3007208,-0.670379048,0.091742588,-7.314303034,2.59E-13,1.62E-11
Reep1,29.95580665,-0.670204733,0.211066521,-3.203913653,0.001355731,0.011160574
Cadm2,33.78894654,-0.669717144,0.207733608,-3.223390133,0.001266829,0.010557998
Arhgef26,33.36149401,-0.66917755,0.198054197,-3.358863258,0.000782638,0.007070471
Pik3ip1,19.27626118,-0.668022262,0.213724524,-3.580703604,0.00034267,0.003516638
Hspg2,33.6008661,-0.667973615,0.200458638,-3.909902205,9.23E-05,0.001128637
Plekha6,17.18843919,-0.667542542,0.213491269,-3.214709549,0.001305766,0.010815467
Gm28913,22.90960783,-0.666908996,0.210879932,-3.182996529,0.001457594,0.011877916
Dtx3l,831.0686531,-0.666179088,0.121500303,-5.479197768,4.27E-08,1.22E-06
C1s1,11.04924182,-0.665892511,0.208803009,-2.871719799,0.004082448,0.027641751
Stat1,781.8436008,-0.665589098,0.131419992,-5.048667572,4.45E-07,1.02E-05
Scrn1,54.57033392,-0.664887742,0.196804546,-3.432217534,0.000598667,0.005652133
Nog,94.07229351,-0.664347473,0.162965331,-4.098427012,4.16E-05,0.000564952
Slco3a1,12.55319889,-0.663298058,0.211074071,-3.123382572,0.001787852,0.014044299
Slc1a2,77.09007857,-0.66325159,0.170641231,-3.834366777,0.000125888,0.001477241
Tgfb1i1,13.29107986,-0.662361153,0.210968097,-3.190645735,0.001419552,0.011614846
Parp10,862.3831694,-0.662308807,0.085507118,-7.73907251,1.00E-14,7.41E-13
Gm18537,8.919326334,-0.661419816,0.207588334,-2.911169627,0.003600785,0.024881654
Ncam1,73.97401976,-0.660233433,0.184559973,-3.587514592,0.000333845,0.003435325
Rprm,11.88382877,-0.659864591,0.20842249,-3.060649123,0.002208577,0.016697553
Gm6093,10.59828884,-0.65849997,0.20237054,-3.182701461,0.00145908,0.011884024
H2-Q4,390.3718109,-0.658498459,0.114146621,-5.764291692,8.20E-09,2.76E-07
Vegfa,301.3955702,-0.658147169,0.093288046,-7.037562459,1.96E-12,1.10E-10
Mcc,6.478918914,-0.65783833,0.198161227,-3.021169572,0.002518003,0.018594041
Mov10,455.8222461,-0.657801728,0.09905773,-6.636358013,3.22E-11,1.51E-09
Pf4,11144.6502,-0.657552148,0.028869807,-22.77659239,7.82E-115,2.52E-111
Heg1,34.32711801,-0.656421818,0.213808435,-3.287999609,0.00100902,0.008734192
Dscam,27.53451025,-0.655693375,0.209079303,-3.197277153,0.001387316,0.011374155
Zfp36l1,555.7018866,-0.654931742,0.07794931,-8.410221143,4.09E-17,3.95E-15
Gm48102,15.65210591,-0.654739587,0.211120363,-3.020434576,0.002524122,0.018630702
Coro2b,10.72662523,-0.654715379,0.208812653,-3.200075308,0.001373917,0.011287244
F830016B08Rik,13.34701391,-0.654486258,0.210190623,-3.541295691,0.000398167,0.004019678
Gprc5c,34.05498863,-0.65414847,0.213242132,-3.2795451,0.001039746,0.008956914
Cachd1,36.19652379,-0.654127099,0.20465504,-3.708010666,0.000208894,0.002302256
Parp12,1631.409765,-0.653381656,0.139767354,-4.662969127,3.12E-06,5.70E-05
Gpr37l1,17.65330802,-0.653263549,0.213108779,-2.945586122,0.003223434,0.022701924
Clip4,12.61282576,-0.653174686,0.20305563,-3.41897852,0.000628567,0.005889621
Tgfbi,5143.91237,-0.652229262,0.059204479,-11.01507292,3.23E-28,7.45E-26
Atoh8,24.64589582,-0.65215648,0.21035224,-3.064176578,0.0021827,0.016557532
Ltbp1,14.13807783,-0.650830477,0.213049839,-3.109617202,0.001873299,0.014608839
Ly6a,43.49106672,-0.650434915,0.207256496,-3.292991229,0.000991276,0.008608306
Dpys,13.75372532,-0.650337275,0.21235383,-3.492411452,0.00047868,0.004692288
Adcy5,30.28245949,-0.648889784,0.210463772,-3.150590034,0.00162941,0.013021563
Tmem176b,736.3522583,-0.648836907,0.118221956,-5.525385993,3.29E-08,9.72E-07
Sp110,473.3491917,-0.648413174,0.156105867,-4.163886015,3.13E-05,0.00044015
Pde4b,139.9033291,-0.648372279,0.134814873,-4.803143965,1.56E-06,3.06E-05
Fjx1,24.3481301,-0.648177667,0.210086627,-3.00721404,0.002636541,0.019292781
Gpat2,9.415184551,-0.647469735,0.203789546,-3.242946189,0.001183006,0.009993609
Trim9,26.96809552,-0.647308004,0.207956408,-3.024860715,0.002487477,0.018402308
Cdr2l,16.66305596,-0.646845594,0.213695579,-3.087495346,0.002018509,0.015516269
Slc6a1,46.657874,-0.646558792,0.196544672,-3.298632838,0.000971569,0.008482828
Ltbp4,12.55607838,-0.645733948,0.211615062,-2.99860192,0.002712214,0.019712422
Card11,35.43554217,-0.644223985,0.204034366,-3.231119308,0.001233065,0.010335323
Irx1,9.083982052,-0.643488339,0.192719141,-3.416292351,0.000634801,0.005943728
Brinp1,34.82110098,-0.642970937,0.199374373,-3.225486494,0.001257588,0.010497246
Col1a1,44.7629594,-0.642968663,0.185357969,-3.715948854,0.000202443,0.002240336
Plcb1,10.59708184,-0.642885655,0.206642866,-2.959426603,0.003082121,0.021897853
Dhx58,876.1585101,-0.641219087,0.185742881,-3.38323054,0.000716385,0.006578752
Shisal1,23.59972513,-0.640672936,0.211836192,-3.052407144,0.00227014,0.017076318
BC051226,48.34367959,-0.640531932,0.201538913,-3.221291688,0.001276142,0.01061916
Kalrn,9.763204332,-0.640476154,0.207480861,-2.999135797,0.002707466,0.019695656
Irs1,11.63089959,-0.640427947,0.201711074,-3.132507557,0.0017332,0.013694993
Plxnb1,50.30124478,-0.639773707,0.211742606,-3.304381194,0.000951863,0.008328802
Phldb2,8.232480158,-0.63933907,0.201027699,-3.343472703,0.000827368,0.00741232
Gm16464,37.87324308,-0.63919592,0.194451689,-3.200135302,0.001373631,0.011287244
Col16a1,48.83660678,-0.638844968,0.184170759,-3.44630944,0.000568299,0.005425744
Cobll1,14.63881814,-0.638408982,0.205154574,-3.528195976,0.000418402,0.00417755
Sema3d,27.06405827,-0.637316118,0.204900593,-3.072264707,0.002124412,0.01623325
Eml1,62.98881548,-0.637289801,0.186538298,-3.393701071,0.000689549,0.006364918
Lhfp,9.143342492,-0.636139961,0.205029783,-3.075119548,0.002104182,0.01609051
Helz2,1340.546503,-0.634983609,0.170007552,-3.705318298,0.000211125,0.002323676
Gm26797,11.49211418,-0.634218691,0.211156865,-2.968553029,0.002992055,0.021380338
Ttbk1,33.06053681,-0.633852475,0.208885689,-3.028590435,0.002456975,0.018201697
Fkbp10,8.879556829,-0.633593537,0.198799406,-3.22891984,0.001242587,0.010398934
Ccdc92,15.59079864,-0.633494118,0.213807017,-2.914611833,0.003561312,0.024640552
Ptprk,11.57677268,-0.633230541,0.196249219,-3.631454869,0.000281828,0.002972088
Mlxipl,118.8287401,-0.632347786,0.175864598,-3.850047425,0.000118095,0.001396966
Igfbp2,175.4158608,-0.631983113,0.200797802,-4.565683,4.98E-06,8.56E-05
Jakmip2,12.64790104,-0.630227273,0.212439352,-2.958644428,0.003089954,0.021934188
Ptprd,48.62901121,-0.629388569,0.189755274,-3.324458223,0.000885905,0.007832372
Csmd2,14.76586412,-0.628369674,0.212997035,-2.875936329,0.00402831,0.027355545
Gpm6b,248.933298,-0.627818492,0.134100696,-4.675731965,2.93E-06,5.40E-05
Cdh13,10.98380051,-0.627398958,0.210166921,-2.904807315,0.003674793,0.025295553
Tspoap1,36.59675942,-0.626187972,0.205257708,-3.041874252,0.002351101,0.017586932
Timp4,18.12198971,-0.625717968,0.213862656,-2.993134345,0.002761282,0.019970094
Ppp2r2c,25.4317372,-0.624779272,0.213263163,-2.874468754,0.004047078,0.027459885
Ephb2,23.2854611,-0.624549882,0.212582871,-3.011170698,0.002602425,0.019086422
Gng3,13.79636771,-0.624048312,0.212362931,-2.928824067,0.003402469,0.02368669
Gm26637,32.75035223,-0.623739856,0.203610347,-3.05721039,0.002234074,0.016836425
Adcy1,31.24406922,-0.62357841,0.206869525,-3.022629339,0.00250589,0.018530032
F7,382.5714876,-0.622938153,0.083484963,-7.450284543,9.31E-14,6.21E-12
A930033H14Rik,28.6963242,-0.622616853,0.204871132,-3.017483842,0.002548826,0.018778681
Cntfr,10.98814897,-0.621968286,0.211633872,-2.744067373,0.006068308,0.038024137
Adora1,7.889997364,-0.620915961,0.198487068,-3.046086232,0.002318413,0.017355933
Sertad4,4.188152848,-0.620049785,0.175257443,-4.05122933,5.09E-05,0.000672722
Map1b,78.89691035,-0.619946028,0.211890945,-3.065625227,0.002172154,0.016500802
Lynx1,16.79727646,-0.619787146,0.202708861,-3.328259211,0.000873905,0.007752127
Mlkl,459.2779159,-0.61947868,0.097717729,-6.332595573,2.41E-10,1.04E-08
Mthfr,1551.905725,-0.618200827,0.113325254,-5.453242143,4.95E-08,1.39E-06
Gm15247,15.89280913,-0.617814201,0.212650234,-2.736018973,0.006218744,0.038737602
Igfbp7,15.98134809,-0.617147224,0.204882239,-3.071801189,0.002127714,0.016247356
Slc14a1,18.34496828,-0.615506617,0.213877896,-3.015377349,0.002566597,0.018889925
Gm12928,14.61486523,-0.614927291,0.213040829,-3.079285401,0.002074978,0.015889782
Grb10,16.68180439,-0.614229609,0.204049493,-3.274205901,0.001059594,0.009108442
Daxx,833.2246666,-0.613716403,0.079608576,-7.705320432,1.31E-14,9.57E-13
Gapdhs,12.82563414,-0.613578844,0.212763329,-2.809889164,0.004955856,0.032341821
Lama5,29.11168431,-0.61216338,0.195644272,-3.366801363,0.000760454,0.006904858
Enpp4,36.97334254,-0.611603264,0.202549817,-2.982721263,0.002856981,0.020542505
Plxna4os1,35.26101172,-0.611353892,0.209044605,-2.976158079,0.002918844,0.020940659
Adgre4,26.41188278,-0.611099146,0.213516485,-3.469856315,0.000520737,0.005043271
Sema7a,15.28982682,-0.610237084,0.213443561,-2.860635265,0.004227932,0.028459606
Fbln2,9.755974226,-0.609704233,0.191737918,-3.18937479,0.001425809,0.011660125
Npr2,10.96302848,-0.609317663,0.199821473,-3.566615389,0.000361622,0.003683564
Gucy1a1,13.8229764,-0.608904248,0.212877485,-2.775360097,0.005514062,0.035183546
Mn1,37.18035705,-0.608821639,0.203800575,-3.0471832,0.002309969,0.017303318
Paqr9,10.62672096,-0.60873664,0.200169871,-3.296459545,0.000979117,0.008534876
Adcy8,4.923693431,-0.607985121,0.178846633,-3.193065409,0.001407711,0.0115238
Acp5,164.1115953,-0.607785954,0.125178013,-4.818050367,1.45E-06,2.86E-05
H2-Aa,10.17061366,-0.607511342,0.209538763,-3.037801217,0.002383111,0.017776928
Nebl,16.71347209,-0.606972984,0.213848648,-2.915064203,0.003556154,0.024615419
C130050O18Rik,250.8888751,-0.606945083,0.117294756,-5.190050248,2.10E-07,5.13E-06
Ifi203-ps,11.78638319,-0.606782949,0.206475887,-2.944097113,0.003238983,0.022771677
Mir9-3hg,20.91661294,-0.606576112,0.212429548,-2.869761381,0.004107817,0.027778551
Tnip3,99.19275234,-0.604182939,0.159418549,-3.819599653,0.000133668,0.001553848
Gm2115,8.100216614,-0.604031289,0.201549601,-2.936243595,0.003322133,0.023254933
Khdrbs2,8.378864115,-0.603704254,0.205132343,-2.925509231,0.00343893,0.023896267
Sox8,77.04982109,-0.603579113,0.165701166,-3.655648114,0.000256533,0.002756809
Ifi35,475.6747251,-0.603463211,0.127112317,-4.735765188,2.18E-06,4.14E-05
Grm5,19.28765549,-0.602057454,0.213695348,-2.672388609,0.007531337,0.045275011
Slc4a11,31.49629951,-0.601742266,0.205752757,-3.039974491,0.002365982,0.017681852
Zswim5,31.81223239,-0.601289712,0.197208705,-3.01324712,0.002584684,0.018990833
Cdh3,7.833047362,-0.600870888,0.174343922,-3.59947378,0.000318862,0.003302205
2010005H15Rik,151.7774321,-0.600279292,0.139623252,-4.271843375,1.94E-05,0.000284622
Clstn3,12.86487845,-0.599366517,0.21068109,-3.069055372,0.002147368,0.016366453
Limch1,28.95309051,-0.599189992,0.210450627,-2.878810059,0.003991787,0.027199104
Fos,1216.245935,-0.598769249,0.049965695,-11.97831609,4.62E-33,1.38E-30
Ntrk2,103.8301683,-0.598561531,0.209162214,-3.213451015,0.001311502,0.010846273
5830416I19Rik,12.14873243,-0.59842193,0.213419596,-2.598320631,0.009368097,0.053983661
Gas2,43.35268965,-0.598295024,0.194757016,-3.113349929,0.001849766,0.014474281
Ube2l6,844.912841,-0.596934704,0.134830594,-4.415639892,1.01E-05,0.000159312
Gnao1,94.15848036,-0.596364198,0.170128983,-3.502412671,0.000461065,0.004552804
Pde3a,6.313982704,-0.596226889,0.182545701,-2.890456389,0.003846829,0.026311397
Rin1,26.98302371,-0.595781171,0.21364323,-2.823560979,0.004749339,0.031242914
Timp1,24.93935917,-0.595130207,0.21214892,-2.701974788,0.006892899,0.042191549
Ms4a4c,20.06817391,-0.594913843,0.212414251,-3.168357748,0.001533028,0.012367699
Xlr4b,19.81785283,-0.594838837,0.21334641,-2.77734576,0.005480484,0.0350486
Tmem67,103.847091,-0.593885359,0.139232713,-4.251461371,2.12E-05,0.000309274
Lmtk3,27.75925782,-0.593232869,0.210746472,-2.825270521,0.004724071,0.031098691
Adamtsl3,8.374744011,-0.593091734,0.20017257,-2.979846412,0.002883929,0.020718344
Gm20234,9.226832923,-0.592837254,0.204979521,-2.655424949,0.007920856,0.047177189
Gm11400,9.618194588,-0.592770308,0.206681917,-2.555295412,0.010609771,0.059419874
Ms4a4a,481.0670992,-0.592401903,0.135383792,-4.379233397,1.19E-05,0.000185307
Fam19a5,38.42417001,-0.591298242,0.202267648,-2.938345619,0.003299689,0.023117885
Pilrb1,112.8952999,-0.590389035,0.158107354,-3.75023397,0.00017667,0.001997593
Gm14137,14.67776561,-0.589578109,0.213890342,-2.694758931,0.007043957,0.042807628
Dlg5,36.15643206,-0.589462823,0.194924772,-2.964619022,0.00303058,0.021569654
Slc22a23,103.4323791,-0.588913561,0.157835515,-3.740940549,0.000183333,0.002060578
Spon1,56.27330139,-0.588546128,0.180713441,-3.255414291,0.001132271,0.009625494
Napsa,33.71965919,-0.588499776,0.204389005,-3.000358426,0.002696621,0.019641646
Cemip,9.935879199,-0.58777998,0.201422977,-3.082183703,0.00205488,0.015758311
Gm43980,42.42297401,-0.587637867,0.19802631,-2.966690433,0.003010239,0.021472238
Sult4a1,12.32237686,-0.587606037,0.208851703,-2.804354859,0.005041738,0.032788571
Arhgef10l,233.0953732,-0.586856798,0.114724022,-5.126794718,2.95E-07,6.98E-06
AW112010,49.83402108,-0.585313318,0.19359676,-2.979838511,0.002884004,0.020718344
Ets2,991.619487,-0.585275312,0.064140565,-9.12985234,6.86E-20,8.45E-18
Klhl29,10.32652436,-0.585063035,0.197734727,-3.03954472,0.00236936,0.017698902
Grik4,14.48409262,-0.584820195,0.213185482,-2.66946407,0.00759724,0.045569319
Cttnbp2,8.669654831,-0.584817378,0.203228275,-2.670905036,0.007564704,0.045407927
Zmynd15,82.23263333,-0.584495256,0.163867612,-3.573059845,0.000352834,0.003609828
Foxj1,31.69381845,-0.584410234,0.203796423,-3.391412301,0.000695334,0.006410981
Tubb3,42.88738973,-0.584110741,0.197228058,-2.989934868,0.002790369,0.020153362
Adcyap1r1,19.99081994,-0.583535035,0.213560091,-2.689995177,0.007145305,0.043374529
Creb5,362.5250608,-0.583002696,0.106092987,-5.497300498,3.86E-08,1.12E-06
Gnai1,26.78316557,-0.582543849,0.206555337,-2.772824827,0.005557203,0.035349812
Tor3a,1686.219798,-0.582540236,0.115237613,-5.051980384,4.37E-07,1.01E-05
Trib2,66.37934834,-0.582332916,0.181700972,-3.179584306,0.001474865,0.011976316
Steap1,7.606269331,-0.579461157,0.193335978,-3.20984835,0.00132805,0.010977505
Stk39,58.13517235,-0.579414567,0.207979032,-3.009903389,0.002613308,0.01914883
Sphk1,501.9217958,-0.578834527,0.081549972,-7.088410738,1.36E-12,7.82E-11
Ddo,6.410508102,-0.578624058,0.173161225,-3.099800572,0.00193651,0.014965542
Clec9a,159.4825763,-0.578322248,0.122353518,-4.71951322,2.36E-06,4.43E-05
Parp8,110.1400021,-0.576974297,0.141378433,-4.077993911,4.54E-05,0.00061079
