,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Cacna1a,4.13E-08,0.032805568,0.261,0.215,0.001033798
Wwox,8.64E-08,0.032930294,0.531,0.472,0.002164911
Gm16599,7.07E-07,0.033014698,0.282,0.242,0.017707699
Pcm1,3.16E-10,0.033640806,0.336,0.285,7.92E-06
Trim44,2.90E-11,0.03373778,0.256,0.207,7.27E-07
Pdcd4,2.45E-08,0.033972208,0.289,0.242,0.000612876
Arih1,2.38E-09,0.0342458,0.364,0.307,5.95E-05
Glg1,4.43E-06,0.034705773,0.513,0.469,0.110953021
Fam214a,1.03E-12,0.034775804,0.332,0.277,2.59E-08
Leng8,4.70E-13,0.03566173,0.269,0.217,1.18E-08
Atf7ip,7.85E-10,0.036752983,0.296,0.25,1.97E-05
Sybu,7.77E-06,0.037284357,0.563,0.512,0.194550428
Fam184a,3.29E-16,0.037549857,0.528,0.437,8.23E-12
Cdk12,5.39E-19,0.037623147,0.347,0.274,1.35E-14
Gnas,4.35E-12,0.03768036,0.277,0.223,1.09E-07
Eri3,1.90E-10,0.03789934,0.257,0.209,4.77E-06
Fars2,1.89E-07,0.038070625,0.498,0.44,0.004737045
Rabgap1,4.67E-10,0.038296277,0.364,0.307,1.17E-05
Med13,4.86E-10,0.03879155,0.262,0.215,1.22E-05
Ppp1r9a,1.64E-12,0.038911549,0.42,0.353,4.09E-08
Tnfrsf19,6.24E-08,0.039006536,0.302,0.259,0.001562316
Chpt1,5.56E-11,0.039457549,0.251,0.202,1.39E-06
Trappc9,3.32E-11,0.039550235,0.345,0.289,8.31E-07
Crebbp,1.01E-12,0.039951145,0.484,0.414,2.53E-08
Tmcc1,1.04E-12,0.040143809,0.575,0.497,2.60E-08
Glud1,4.38E-11,0.040276919,0.542,0.47,1.10E-06
Mxi1,2.40E-09,0.040433141,0.321,0.268,6.02E-05
Spop,1.10E-12,0.040442862,0.252,0.203,2.77E-08
Ankrd12,1.50E-10,0.040552833,0.438,0.377,3.76E-06
Dpf3,3.86E-12,0.040950207,0.305,0.249,9.68E-08
Myo10,4.71E-09,0.041040658,0.511,0.456,0.000117986
Clybl,2.68E-14,0.041135345,0.592,0.507,6.72E-10
Kif1a,7.46E-11,0.041152586,0.28,0.229,1.87E-06
Enah,4.03E-08,0.041369934,0.539,0.479,0.001009697
Tulp4,2.27E-10,0.041935394,0.363,0.307,5.69E-06
Zranb2,8.08E-13,0.042506944,0.328,0.269,2.02E-08
Prpf4b,1.14E-13,0.04284347,0.691,0.612,2.85E-09
Hmg20a,4.78E-12,0.042853328,0.301,0.245,1.20E-07
Ywhae,2.44E-10,0.042977698,0.251,0.204,6.11E-06
Ogt,3.10E-15,0.043275,0.437,0.361,7.76E-11
R3hdm2,1.12E-12,0.043474909,0.292,0.234,2.80E-08
Gm35552,5.97E-05,0.043741189,0.294,0.258,1
Spred1,2.59E-14,0.043884535,0.356,0.292,6.49E-10
Ptch1,7.01E-10,0.043890811,0.41,0.35,1.76E-05
Msi2,1.36E-05,0.044479739,0.958,0.925,0.341134323
5031425E22Rik,7.77E-08,0.047192418,0.363,0.314,0.001944961
Dbx2,6.90E-11,0.047267062,0.319,0.262,1.73E-06
Tmem164,2.90E-09,0.047863485,0.416,0.356,7.26E-05
Ankrd17,6.79E-09,0.048419257,0.358,0.303,0.000169978
Gon4l,3.97E-09,0.048545969,0.256,0.211,9.95E-05
Spag9,2.72E-10,0.049527648,0.61,0.537,6.81E-06
Mkl2,4.42E-15,0.049694367,0.259,0.199,1.11E-10
Ttc14,1.57E-16,0.0510896,0.408,0.33,3.93E-12
Nptn,5.50E-09,0.051092641,0.261,0.213,0.000137696
Top1,1.33E-12,0.051431614,0.305,0.245,3.33E-08
Gramd1b,8.89E-07,0.051882542,0.368,0.318,0.022260453
Srpk2,3.53E-13,0.052014134,0.421,0.351,8.85E-09
D030047H15Rik,5.62E-15,0.052025526,0.295,0.231,1.41E-10
Folh1,2.67E-11,0.052640418,0.252,0.197,6.68E-07
Gatad2b,7.09E-08,0.053055484,0.25,0.208,0.001774462
Gpld1,1.25E-11,0.05314522,0.253,0.201,3.12E-07
Tra2a,6.39E-17,0.053170318,0.477,0.395,1.60E-12
Atp2a2,4.21E-16,0.053867114,0.39,0.312,1.05E-11
Tbl1xr1,1.34E-10,0.053976931,0.336,0.278,3.35E-06
Chd6,7.16E-16,0.055360225,0.397,0.325,1.79E-11
Lysmd4,1.85E-08,0.055476092,0.267,0.218,0.000464397
Oxct1,8.52E-08,0.056466096,0.323,0.271,0.002133249
Vti1a,5.01E-11,0.056610852,0.491,0.42,1.25E-06
Nsd3,5.04E-09,0.056884102,0.331,0.278,0.000126255
Mllt3,2.66E-09,0.056913366,0.302,0.248,6.66E-05
Zfp608,2.52E-08,0.057112121,0.483,0.422,0.000631292
Tef,6.04E-18,0.057776326,0.313,0.242,1.51E-13
AC154683.1,3.03E-09,0.057858464,0.506,0.441,7.58E-05
Pip4k2a,3.04E-11,0.05786582,0.263,0.209,7.61E-07
Cyp2j9,5.41E-13,0.058172701,0.253,0.198,1.36E-08
Tet2,8.67E-16,0.058220045,0.269,0.207,2.17E-11
Zcchc11,3.48E-16,0.058417031,0.324,0.26,8.72E-12
Gtf2i,2.18E-12,0.059099637,0.361,0.299,5.45E-08
Gab1,5.32E-10,0.059246013,0.273,0.221,1.33E-05
Desi2,2.44E-11,0.059257486,0.349,0.29,6.10E-07
Wapl,5.52E-11,0.059276428,0.283,0.228,1.38E-06
Abl2,1.23E-10,0.060224515,0.305,0.25,3.08E-06
Frmd4a,2.20E-07,0.06049963,0.893,0.838,0.005506949
Rnf169,2.56E-07,0.061149771,0.254,0.21,0.006411874
Mycbp2,0.00018887,0.061305933,0.54,0.489,1
Klf9,2.70E-12,0.061568407,0.297,0.238,6.75E-08
Paxbp1,3.89E-13,0.061589602,0.357,0.291,9.74E-09
2410089E03Rik,8.14E-09,0.062141663,0.317,0.262,0.000203767
Cuedc1,5.53E-11,0.062157326,0.323,0.263,1.38E-06
Epha5,8.35E-06,0.062248967,0.343,0.296,0.2090724
Pcdh10,2.67E-07,0.062506272,0.309,0.262,0.006686739
Adhfe1,3.75E-11,0.063400184,0.294,0.239,9.40E-07
Rufy3,1.19E-14,0.063451475,0.313,0.25,2.99E-10
Wdpcp,2.40E-08,0.064596139,0.279,0.231,0.000600419
Mtmr3,1.92E-15,0.064687976,0.301,0.237,4.81E-11
Ppargc1a,9.02E-10,0.064829819,0.341,0.282,2.26E-05
Gpatch8,5.02E-13,0.065077336,0.508,0.429,1.26E-08
Rfx4,5.05E-10,0.065387956,0.497,0.428,1.27E-05
Rfx7,9.71E-09,0.065713621,0.298,0.246,0.000243198
Cdk13,2.89E-10,0.066240562,0.308,0.251,7.24E-06
Ccnt2,2.37E-13,0.066393385,0.277,0.217,5.94E-09
Tspan9,1.53E-07,0.067057022,0.281,0.232,0.003819405
Strn3,1.74E-12,0.067174587,0.459,0.38,4.36E-08
Ckap5,2.39E-11,0.067990782,0.449,0.376,5.97E-07
Ppm1e,6.12E-10,0.0682699,0.351,0.289,1.53E-05
Cdc37l1,4.51E-14,0.068310648,0.428,0.352,1.13E-09
Ahi1,1.01E-13,0.068321059,0.332,0.261,2.54E-09
Abi1,9.30E-11,0.068398695,0.499,0.427,2.33E-06
Atxn1,3.93E-09,0.068940887,0.474,0.406,9.84E-05
Rabep1,1.29E-10,0.069027941,0.493,0.423,3.22E-06
Rgma,3.17E-17,0.069670563,0.418,0.336,7.95E-13
N4bp2l2,2.13E-14,0.069670689,0.274,0.212,5.33E-10
Grk3,2.37E-07,0.070006059,0.471,0.414,0.005933741
Gbf1,8.04E-18,0.070456936,0.359,0.282,2.01E-13
Nim1k,1.68E-11,0.071466466,0.425,0.356,4.21E-07
Bclaf1,1.03E-16,0.07239219,0.347,0.27,2.57E-12
Fgf12,0.000283581,0.072492623,0.381,0.336,1
Tspan7,0.003810689,0.072631441,0.864,0.829,1
Crtc3,2.76E-14,0.073243078,0.356,0.284,6.92E-10
Kdm5a,6.69E-09,0.073349616,0.261,0.21,0.000167562
Rptor,2.23E-10,0.07368077,0.285,0.23,5.59E-06
Fam222b,2.13E-12,0.073735226,0.261,0.205,5.33E-08
Sfxn5,1.83E-12,0.073897593,0.803,0.721,4.59E-08
Rsbn1l,1.06E-15,0.073940162,0.258,0.195,2.66E-11
Kmt2a,5.46E-14,0.074028828,0.385,0.31,1.37E-09
Map4k4,2.11E-09,0.075782986,0.469,0.401,5.29E-05
Rab31,2.23E-11,0.075818146,0.388,0.321,5.59E-07
Mbtd1,3.79E-19,0.077228178,0.316,0.237,9.49E-15
Npepps,7.38E-12,0.077262976,0.4,0.33,1.85E-07
Luc7l3,1.18E-13,0.079714384,0.326,0.256,2.94E-09
Sat1,3.94E-07,0.07980748,0.439,0.38,0.009859317
Cbfa2t2,2.62E-07,0.080134146,0.268,0.22,0.006568932
Pcyt2,3.24E-15,0.080614688,0.254,0.19,8.11E-11
Ugp2,4.54E-14,0.080965588,0.451,0.369,1.14E-09
Ston2,1.12E-15,0.081114165,0.419,0.333,2.80E-11
Nrd1,2.07E-10,0.081229009,0.261,0.205,5.17E-06
Il18,4.16E-12,0.081768531,0.368,0.3,1.04E-07
St3gal4,3.77E-05,0.082085132,0.532,0.475,0.945049262
Nr6a1,1.09E-06,0.0821369,0.282,0.235,0.027364148
Kirrel3,8.41E-07,0.083466598,0.812,0.751,0.021063848
Scmh1,8.53E-12,0.083632693,0.326,0.261,2.14E-07
Atp5o,1.23E-06,0.0837369,0.684,0.621,0.030770574
Atp2b2,1.95E-13,0.08389037,0.298,0.23,4.88E-09
Abhd3,4.20E-11,0.08413649,0.256,0.198,1.05E-06
Mir9-3hg,5.25E-11,0.084486697,0.336,0.27,1.32E-06
Pdss2,6.73E-14,0.084594785,0.264,0.201,1.68E-09
Tnrc6c,6.89E-10,0.084915638,0.355,0.292,1.73E-05
Ube2h,9.60E-14,0.086326126,0.262,0.198,2.40E-09
Golgb1,2.60E-16,0.087023542,0.281,0.211,6.51E-12
Zfp609,3.79E-16,0.087692382,0.299,0.227,9.48E-12
CT025619.1,1.31E-09,0.08783479,0.466,0.395,3.28E-05
Sltm,0.000128132,0.087851857,0.568,0.516,1
Tox,1.47E-09,0.088012581,0.43,0.36,3.69E-05
Hnrnpl,1.36E-17,0.088177639,0.25,0.184,3.41E-13
Cpeb3,2.13E-12,0.088244964,0.422,0.346,5.33E-08
Abhd18,3.59E-08,0.089472341,0.292,0.236,0.000897805
Rora,0.001706111,0.090096681,0.971,0.965,1
Rbm5,7.75E-14,0.090337128,0.393,0.318,1.94E-09
Arhgap35,6.79E-08,0.090374501,0.291,0.239,0.001699947
Etnppl,1.10E-11,0.090891677,0.34,0.273,2.76E-07
Mysm1,3.86E-10,0.090980213,0.255,0.199,9.66E-06
Fgfr2,2.48E-08,0.091186522,0.915,0.86,0.000621354
Gm48747,8.91E-14,0.0912531,0.546,0.45,2.23E-09
Bcas3,5.96E-10,0.091455441,0.49,0.413,1.49E-05
2010111I01Rik,1.30E-10,0.092246501,0.315,0.253,3.27E-06
Srsf1,4.90E-13,0.092962285,0.252,0.188,1.23E-08
Fads2,1.11E-12,0.09389233,0.312,0.247,2.78E-08
Tnrc6b,1.12E-14,0.095131268,0.652,0.558,2.81E-10
Ddx17,1.09E-14,0.095618832,0.517,0.425,2.72E-10
Pnisr,8.35E-12,0.095691545,0.681,0.592,2.09E-07
Ppp2r3a,5.75E-10,0.096347285,0.376,0.311,1.44E-05
Pbxip1,5.71E-08,0.097664086,0.268,0.216,0.001430915
Rsrc1,3.60E-17,0.097998089,0.327,0.248,9.00E-13
Syn2,2.62E-05,0.099142465,0.394,0.337,0.655110933
Gm48742,2.63E-09,0.099211524,0.574,0.497,6.57E-05
Plcd4,9.37E-14,0.099698545,0.392,0.313,2.35E-09
Hepacam,1.61E-17,0.099758674,0.573,0.472,4.04E-13
Gabbr1,2.82E-10,0.101852809,0.342,0.277,7.06E-06
Nfat5,9.38E-13,0.103302908,0.485,0.401,2.35E-08
Lrmda,1.08E-08,0.103388239,0.569,0.49,0.000271228
Mtdh,8.25E-15,0.103629496,0.36,0.284,2.07E-10
3110021N24Rik,1.14E-08,0.105069577,0.255,0.202,0.000285079
Map2k6,1.93E-14,0.105423428,0.283,0.212,4.84E-10
Hnrnph3,4.02E-14,0.105750299,0.258,0.192,1.01E-09
Cdh19,1.22E-10,0.105863724,0.477,0.399,3.05E-06
Nsd1,9.09E-10,0.106576717,0.514,0.433,2.28E-05
Gm26694,6.18E-07,0.106892565,0.279,0.229,0.015472735
Cacna1d,9.98E-13,0.107465626,0.304,0.232,2.50E-08
Kdm2a,1.18E-14,0.107523568,0.315,0.243,2.97E-10
Kmt5b,8.50E-08,0.108279049,0.264,0.211,0.002129217
Raver2,4.40E-10,0.109071162,0.254,0.195,1.10E-05
Rgs7,1.17E-05,0.109465264,0.313,0.259,0.294068904
Mtss1l,1.36E-15,0.10968871,0.392,0.31,3.40E-11
Itgb3bp,2.96E-08,0.110408683,0.272,0.216,0.000742096
Asb3,2.41E-13,0.11071277,0.36,0.283,6.03E-09
Cecr2,2.51E-10,0.110827095,0.281,0.218,6.28E-06
Cyp2d22,7.45E-15,0.111315603,0.312,0.236,1.86E-10
Rnpc3,1.01E-12,0.111580719,0.267,0.202,2.52E-08
Bicd1,3.99E-11,0.112922411,0.297,0.231,1.00E-06
Lcor,1.21E-09,0.112943304,0.27,0.212,3.02E-05
Fam196a,6.73E-11,0.113377761,0.345,0.277,1.68E-06
Alms1,4.81E-11,0.11355205,0.308,0.239,1.20E-06
Hnrnpa2b1,2.61E-09,0.113601503,0.737,0.655,6.55E-05
Fnip1,2.94E-12,0.114090912,0.251,0.185,7.35E-08
Gm11149,4.73E-10,0.11510943,0.368,0.301,1.18E-05
Gm43713,2.92E-12,0.115151385,0.34,0.267,7.32E-08
Gm44686,1.03E-17,0.116724269,0.311,0.23,2.58E-13
Rsrc2,2.03E-10,0.117901135,0.265,0.203,5.08E-06
Gm26835,3.47E-12,0.118081865,0.303,0.231,8.70E-08
Lin52,2.77E-10,0.118739834,0.263,0.205,6.93E-06
Vcl,4.59E-11,0.11874666,0.638,0.55,1.15E-06
Stag2,3.07E-14,0.11900656,0.264,0.196,7.68E-10
Rrbp1,1.29E-10,0.119195084,0.281,0.216,3.24E-06
9930021J03Rik,3.56E-11,0.11964942,0.293,0.224,8.92E-07
Sbno1,2.17E-17,0.119762399,0.277,0.201,5.44E-13
Setd7,1.17E-15,0.121126611,0.252,0.181,2.94E-11
Fam49b,1.06E-07,0.121424467,0.253,0.198,0.002656856
2610035D17Rik,2.54E-10,0.122038578,0.547,0.461,6.35E-06
Chd4,2.08E-12,0.122385232,0.331,0.261,5.20E-08
Gm38604,1.09E-08,0.122385241,0.267,0.203,0.000272661
Ccnd3,1.54E-11,0.123147006,0.31,0.242,3.85E-07
Dennd4c,4.14E-11,0.124447129,0.287,0.221,1.04E-06
Asic2,2.90E-08,0.12451518,0.598,0.516,0.000725463
Kansl1l,1.08E-08,0.124655417,0.555,0.479,0.000269679
Stx16,9.95E-16,0.125356063,0.298,0.222,2.49E-11
Srrm2,6.13E-14,0.125498664,0.601,0.503,1.54E-09
Tmcc3,1.78E-10,0.125617874,0.456,0.375,4.45E-06
Kansl1,2.43E-10,0.125982326,0.539,0.453,6.10E-06
Zmiz1,1.21E-15,0.126092697,0.417,0.327,3.03E-11
Ccnl2,6.83E-14,0.126354751,0.395,0.311,1.71E-09
Agl,8.40E-15,0.12636004,0.337,0.258,2.10E-10
Tcf7l1,3.38E-13,0.127267796,0.297,0.226,8.48E-09
Rsrp1,8.93E-06,0.128962844,0.696,0.63,0.223641328
Ppm1b,1.64E-08,0.129030403,0.252,0.195,0.000411865
Rtn3,2.85E-13,0.129233489,0.458,0.367,7.14E-09
Sf3b1,1.53E-14,0.131073234,0.306,0.228,3.84E-10
Sertad2,6.42E-08,0.131206537,0.274,0.217,0.001606978
Ddx5,2.21E-06,0.131477102,0.855,0.799,0.055223839
Sesn3,5.17E-11,0.131695475,0.384,0.31,1.29E-06
Dido1,8.81E-18,0.13310805,0.265,0.188,2.21E-13
Gsdme,1.26E-07,0.133452241,0.446,0.373,0.003149517
Kcnd2,0.031072223,0.133578473,0.428,0.395,1
Brd4,1.74E-13,0.134449981,0.294,0.22,4.36E-09
Glt8d1,2.08E-16,0.134897866,0.264,0.186,5.20E-12
Srsf11,3.11E-19,0.13543427,0.342,0.247,7.78E-15
Bptf,3.58E-13,0.137275328,0.327,0.249,8.98E-09
E130102H24Rik,1.39E-13,0.138028946,0.287,0.214,3.48E-09
Bcl2,6.79E-09,0.138281406,0.54,0.459,0.00017
Mfn1,4.92E-14,0.139326885,0.374,0.29,1.23E-09
Zfp950,6.65E-10,0.139839836,0.388,0.312,1.67E-05
Jarid2,3.39E-13,0.141235596,0.295,0.22,8.49E-09
Akap8l,1.04E-17,0.141844423,0.4,0.302,2.62E-13
Gm35188,7.38E-13,0.141988774,0.939,0.876,1.85E-08
Gm26804,6.37E-08,0.143436843,0.827,0.759,0.001595371
AC161607.1,6.91E-13,0.143946815,0.283,0.21,1.73E-08
Hnrnpdl,2.15E-14,0.144020382,0.32,0.239,5.37E-10
Luzp1,7.53E-14,0.145830153,0.257,0.185,1.88E-09
AC149090.1,7.67E-16,0.146527364,0.732,0.624,1.92E-11
Ddx50,5.23E-14,0.148531472,0.265,0.19,1.31E-09
Fam19a5,2.87E-07,0.14886526,0.335,0.273,0.007178823
Lrrc4,1.59E-07,0.149078418,0.317,0.256,0.00398344
Pard3bos1,2.99E-07,0.150193912,0.349,0.286,0.007493988
D130040H23Rik,2.17E-14,0.150278519,0.34,0.256,5.43E-10
Pcgf5,3.30E-11,0.151489615,0.265,0.195,8.26E-07
Ubn2,7.62E-13,0.151533552,0.435,0.346,1.91E-08
P2ry14,8.42E-08,0.152009028,0.264,0.205,0.002109085
Nnat,3.73E-06,0.15205657,0.305,0.247,0.093360572
Abtb2,2.95E-10,0.152312519,0.26,0.194,7.39E-06
Brip1os,3.19E-10,0.15313364,0.315,0.244,7.99E-06
Ptprk,0.000370521,0.154621834,0.312,0.264,1
Gm26733,9.46E-08,0.155345619,0.517,0.441,0.002369189
Gm48228,8.31E-15,0.156019439,0.281,0.202,2.08E-10
Bmpr1a,3.98E-19,0.156480096,0.422,0.321,9.96E-15
Gm26827,0.000648315,0.157190491,0.326,0.277,1
Wwc1,2.08E-10,0.157572246,0.495,0.407,5.20E-06
Gm44151,2.35E-08,0.158464523,0.351,0.278,0.000588143
Ivd,3.85E-11,0.161378788,0.381,0.299,9.65E-07
Crlf3,3.39E-15,0.162587864,0.423,0.327,8.49E-11
Gm973,2.17E-08,0.163699726,0.498,0.418,0.0005433
Rorb,2.42E-09,0.16397422,0.887,0.825,6.07E-05
Mt3,8.64E-15,0.164034865,0.305,0.223,2.16E-10
Tmem243,4.68E-11,0.164571242,0.42,0.339,1.17E-06
Abat,5.57E-12,0.166337114,0.289,0.216,1.40E-07
Fam13c,9.66E-13,0.167523093,0.414,0.322,2.42E-08
Gm26904,6.29E-12,0.168096693,0.358,0.275,1.57E-07
Bcar3,1.24E-09,0.171828506,0.28,0.211,3.12E-05
E130114P18Rik,2.26E-12,0.173251515,0.41,0.324,5.66E-08
Plcb4,8.61E-13,0.175595508,0.486,0.39,2.16E-08
Prrx1,2.74E-10,0.177516067,0.26,0.192,6.87E-06
Gm26848,7.24E-13,0.177519725,0.274,0.196,1.81E-08
Gm26917,1.05E-10,0.177881886,0.374,0.293,2.62E-06
Usp37,1.45E-12,0.178130868,0.255,0.181,3.63E-08
Hs2st1,5.40E-13,0.180259625,0.308,0.226,1.35E-08
Gm20388,3.01E-12,0.183508824,0.905,0.835,7.54E-08
Immp1l,7.05E-08,0.184324414,0.3,0.232,0.001766533
Gm36975,1.33E-08,0.184793397,0.292,0.222,0.000332392
Mapre2,1.21E-10,0.185548987,0.316,0.241,3.03E-06
9630028H03Rik,3.04E-06,0.190468708,0.353,0.286,0.076009573
Fgf13,1.62E-07,0.191096556,0.31,0.243,0.004060348
Usp50,7.46E-12,0.199177153,0.275,0.202,1.87E-07
Epo,5.63E-14,0.199236865,0.261,0.183,1.41E-09
Prdx6,9.24E-16,0.200512849,0.63,0.514,2.31E-11
Ddo,8.21E-21,0.201005811,0.306,0.209,2.06E-16
mt-Co1,7.62E-07,0.201098278,0.416,0.349,0.019085409
Gm19710,2.27E-10,0.201939528,0.316,0.238,5.68E-06
P4ha1,5.43E-15,0.202119492,0.251,0.171,1.36E-10
Gm47271,7.62E-07,0.203619464,0.334,0.268,0.019095
Agbl4,7.19E-14,0.206148762,0.28,0.192,1.80E-09
Ttyh3,7.30E-16,0.207556116,0.32,0.228,1.83E-11
Drg1,3.06E-13,0.209193156,0.336,0.248,7.67E-09
mt-Atp6,5.01E-06,0.214089033,0.392,0.334,0.125481012
St6galnac5,4.28E-08,0.217208248,0.388,0.312,0.001071466
Pafah1b1,1.17E-16,0.217933235,0.525,0.408,2.92E-12
mt-Nd4,1.09E-11,0.220672229,0.292,0.211,2.73E-07
Gm21954,4.10E-10,0.22842774,0.387,0.302,1.03E-05
Strbp,2.05E-17,0.23376665,0.72,0.598,5.13E-13
Pnn,4.01E-17,0.237890961,0.315,0.215,1.00E-12
Atp6v0b,1.93E-21,0.240428742,0.357,0.243,4.82E-17
Gm48678,2.44E-08,0.243740285,0.436,0.352,0.000612121
Malat1,1.87E-53,0.254952635,1,1,4.69E-49
Gm20275,1.34E-08,0.259158807,0.361,0.28,0.000336812
Srsf7,2.23E-23,0.259695506,0.266,0.16,5.59E-19
mt-Co2,9.62E-14,0.271148297,0.385,0.286,2.41E-09
Gm37240,3.84E-14,0.275953008,0.461,0.351,9.63E-10
Akap6,1.75E-21,0.310311197,0.435,0.301,4.37E-17
Ggact,9.49E-12,0.311775198,0.321,0.233,2.38E-07
Tmem47,1.82E-20,0.316755724,0.529,0.392,4.55E-16
Ap3m1,1.77E-12,0.319482108,0.319,0.224,4.43E-08
4930517O19Rik,4.19E-18,0.327681234,0.387,0.269,1.05E-13
mt-Co3,1.64E-09,0.342713847,0.477,0.388,4.12E-05
Gm48765,1.60E-11,0.359841291,0.316,0.225,4.01E-07
mt-Cytb,6.43E-08,0.376745673,0.338,0.261,0.001610406
Pigk,1.57E-11,0.380614787,0.5,0.398,3.93E-07
Gm47423,1.55E-18,0.389865733,0.336,0.221,3.88E-14
