,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Bcar1,854.7598886,-0.445464433,0.148638614,-2.915431041,0.003551976,0.099642093
Zbtb11,560.0097609,-0.445432403,0.125950221,-3.494272997,0.000475355,0.045213896
Coro1a,1129.602894,-0.445243393,0.161999573,-2.661752491,0.007773502,0.128914717
Pcdha6,23.34999749,-0.445087911,0.194998487,-2.124977852,0.033588461,0.209957353
Dync1li1,1002.25574,-0.445080826,0.168007536,-2.556778217,0.010564655,0.140319558
Spock1,2368.651092,-0.444638948,0.178640828,-2.336907733,0.019443982,0.17289664
Noct,750.8066177,-0.444399322,0.170256593,-2.476737568,0.013258935,0.151297587
Rab4b,13.03888646,-0.444060873,0.195646923,-2.28211836,0.022482353,NA
Pus1,134.620262,-0.443999812,0.153680004,-2.777538868,0.005477229,0.114180948
Acot7,2959.433849,-0.443907777,0.168060256,-2.535403329,0.011231792,0.143991579
Thy1,14241.60539,-0.443297297,0.142380572,-3.027654491,0.002464597,0.0882819
Fam84a,1284.564804,-0.443267563,0.16559902,-2.592760022,0.009520918,0.135626722
Atg101,413.7057818,-0.443181333,0.160255958,-2.681693462,0.007325055,0.12656743
Slc35e2,448.9653964,-0.443152634,0.13140486,-3.32367483,0.000888397,0.058998376
Ccdc184,185.7102208,-0.443125169,0.187420529,-2.18908222,0.028590865,0.198771339
Sf3a3,318.1498896,-0.442608266,0.154207493,-2.824896602,0.004729588,0.109753193
Npffr1,49.0127608,-0.442503677,0.193031459,-2.317333187,0.020485589,0.176217639
Rrp1,3506.659353,-0.442409098,0.170263457,-2.471938075,0.013438279,0.152113313
Lpcat4,706.3511253,-0.442081864,0.161644814,-2.638453403,0.008328515,0.130333677
Rars,452.145985,-0.44203206,0.147530862,-2.912537842,0.003585048,0.099642093
Fam131a,5120.927995,-0.441844109,0.169390991,-2.484299964,0.012980641,0.150569313
Wscd2,1021.610191,-0.441820363,0.17855095,-2.342994544,0.019129663,0.171643649
Rxfp3,73.42719624,-0.441737127,0.172098543,-2.56946185,0.010185661,0.138196471
Fuk,258.1894679,-0.441587029,0.151101079,-2.849591059,0.004377547,0.107206279
Asb6,378.3356339,-0.441353337,0.140517746,-3.066213923,0.002167881,0.085498086
Lsm12,357.9409778,-0.441195903,0.134047872,-3.240491455,0.001193238,0.065641474
Usp14,1130.530584,-0.441095415,0.159612737,-2.685821164,0.00723518,0.12653412
Gm44997,6.09139842,-0.441035397,0.184972202,-2.346475983,0.018951888,NA
Zfp790,173.7345859,-0.440948337,0.147449493,-2.948693913,0.003191199,0.097407541
Mir7027,1.714270238,-0.440790092,0.134077504,-2.789910697,0.005272258,NA
Ankmy2,519.5672945,-0.440690061,0.156389557,-2.736850119,0.006203055,0.119251767
Atf3,21.96799492,-0.440600168,0.193862544,-2.295068746,0.021729185,0.18007497
Mcub,60.15870586,-0.440308201,0.16464797,-2.721056176,0.00650737,0.121118546
Gm14597,277.7515489,-0.44014395,0.16308767,-2.614060532,0.008947318,0.133377466
Pfkl,2972.493932,-0.438840346,0.173439918,-2.395785586,0.016584789,0.165881643
Lmna,460.9315051,-0.437816555,0.16799459,-2.511313403,0.012028286,0.147654469
Pim2,437.8390751,-0.437557137,0.159212469,-2.645384606,0.008159811,0.129840149
Cdipt,1534.399721,-0.437327023,0.142210569,-3.000045773,0.00269939,0.090860987
Rps6kl1,449.7609814,-0.437243819,0.145683128,-2.894488925,0.003797763,0.101689516
Fam222a,133.2852347,-0.437028531,0.15784569,-2.759741145,0.005784718,0.116508323
Lhx9,190.6444565,-0.436801433,0.165979398,-2.59978557,0.009328203,0.135508604
Gpr68,298.6170331,-0.436551993,0.146117867,-2.891565349,0.003833279,0.102010879
Parp1,1154.896025,-0.43649692,0.173874636,-2.361816556,0.018185639,0.169595974
Ache,716.791638,-0.43635179,0.166992127,-2.52788645,0.011475146,0.145091307
Trim27,368.079375,-0.435691523,0.11892929,-3.641398995,0.000271161,0.034463098
Grina,5265.940199,-0.435680017,0.148736889,-2.819610703,0.004808194,0.110244492
Lrfn2,251.5379723,-0.435245739,0.174022947,-2.382581885,0.017191708,0.167963785
Samd3,7.756010544,-0.435154292,0.168089631,-2.413917247,0.015782046,NA
Tent5a,104.4015691,-0.435066587,0.17363417,-2.555083266,0.01061624,0.14087779
Cacng5,148.6588243,-0.434859446,0.194471438,-2.200641177,0.027761436,0.196206545
Stip1,1893.679081,-0.43453089,0.153233082,-2.7767208,0.005491032,0.114180948
Dpf1,538.7165308,-0.434371021,0.149391878,-2.857902015,0.004264521,0.105906526
Adra1d,811.8485161,-0.434190298,0.184027483,-2.205814708,0.027396976,0.195316063
Rnf128,384.8956986,-0.433736405,0.148542029,-2.883051027,0.003938436,0.103501546
Gm38383,5.423311983,-0.433277567,0.176695555,-2.389274877,0.016881666,NA
Ica1,418.3800269,-0.433059143,0.173092385,-2.381935854,0.017221897,0.16806113
Epha4,3879.852507,-0.432726894,0.178419014,-2.276644045,0.02280749,0.18324296
Adrm1,808.4799855,-0.43198038,0.14145495,-2.980989362,0.002873188,0.093951699
Tmem179,1607.39628,-0.431930691,0.160757209,-2.59772341,0.009384405,0.135508604
Dnm1,15343.47173,-0.431535142,0.184699433,-2.171807883,0.029870157,0.201822054
Ywhah,12877.82286,-0.431325129,0.158879696,-2.62176796,0.008747497,0.132134963
N4bp3,258.262879,-0.431209052,0.132004131,-3.277145288,0.001048624,0.062158099
Sez6l2,4250.649824,-0.430907323,0.172753742,-2.355738246,0.018485939,0.17061009
Lrfn1,923.7804745,-0.430501218,0.149092279,-2.835242745,0.004579088,0.108886276
Thsd4,527.1905063,-0.43036423,0.186909938,-2.143178065,0.032098803,0.207285437
Gab3,13.24417688,-0.430314991,0.195625337,-2.043280437,0.041024685,NA
Acvr1,459.3705876,-0.43007172,0.140673858,-2.98404876,0.002844614,0.093804517
Herpud1,615.0349747,-0.42999463,0.134633381,-3.119834465,0.001809527,0.077778007
Ip6k2,1297.379505,-0.429888992,0.150116658,-2.801960981,0.005079302,0.111767379
App,19649.85907,-0.429878226,0.170138176,-2.401980629,0.016306572,0.16477573
Gm42840,6.850151978,-0.429692028,0.182644825,-2.249734437,0.024465808,NA
Spindoc,265.7132413,-0.429415426,0.120745637,-3.515145002,0.000439514,0.043453
Dlk2,272.1816268,-0.42904865,0.167422754,-2.486759301,0.012891259,0.150123085
Galnt9,1535.789271,-0.428935574,0.154445448,-2.667226064,0.007648021,0.128130423
Leo1,233.947435,-0.4288818,0.166430026,-2.522599457,0.0116491,0.145091307
Gpr19,175.1387269,-0.428762074,0.124016194,-3.486585573,0.000489229,0.045940769
Hinfp,255.6991597,-0.428415458,0.113821979,-3.780183338,0.000156713,0.025113245
Rab3ip,593.2207043,-0.428236449,0.118668367,-3.565657636,0.000362945,0.039057643
Syt1,14358.44353,-0.427797558,0.178323633,-2.249064665,0.024508382,0.18867393
Far2os1,5.288609567,-0.427670637,0.16878812,-2.433536764,0.014952117,NA
Thumpd1,565.5158317,-0.427600692,0.174270464,-2.330117676,0.019799932,0.174041929
Frzb,319.5019621,-0.426406465,0.166805788,-2.454831907,0.014095048,0.15548396
Baiap2,2805.311799,-0.426102442,0.178142756,-2.221595187,0.026310675,0.192268572
Prep,319.8036722,-0.425158439,0.168033124,-2.413211614,0.015812636,0.163482251
Nell1,619.2623769,-0.42505454,0.174119964,-2.35054677,0.018745852,0.170782787
Nsf,10792.14373,-0.424922067,0.184455583,-2.138555207,0.032471709,0.208151102
Men1,731.9086168,-0.424105031,0.160011366,-2.559411989,0.01048494,0.139529961
Entpd6,768.9661476,-0.423715918,0.16323535,-2.533660575,0.011287801,0.144208016
Rerg,261.0276799,-0.4236597,0.181552511,-2.242315903,0.024940963,0.188692093
Gm7832,20.05258551,-0.422746112,0.194857148,-2.131660653,0.033034754,0.208417523
CT033749.1,7.919870813,-0.422602202,0.192007902,-2.165775324,0.03032836,NA
Slc5a5,348.0345588,-0.422353443,0.116132494,-3.637986834,0.000274777,0.03462431
Zap70,77.44685562,-0.422278355,0.163680916,-2.528429671,0.011457404,0.145091307
Orai1,136.7780662,-0.422149914,0.141064183,-2.960957382,0.003066844,0.095793384
Sp9,117.8590712,-0.421956948,0.181501033,-2.362751779,0.018139815,0.169584838
Gm5124,83.15372394,-0.421879095,0.19388116,-2.049612349,0.040402274,0.22469168
Exoc8,373.3803181,-0.421876229,0.153835821,-2.683898183,0.007276926,0.12656743
Dnaja1,3437.748986,-0.421566858,0.137377046,-3.029254404,0.002451581,0.0882819
Gm13889,373.1089637,-0.4214209,0.170728194,-2.379201303,0.017350198,0.168077917
Rasl11a,122.1948399,-0.421220804,0.169837863,-2.49137607,0.012724935,0.149690461
Klhl8,453.4692149,-0.421103382,0.11543481,-3.629425083,0.000284053,0.035489793
Utp4,396.3251297,-0.421098558,0.160391952,-2.563192829,0.010371443,0.13900562
Gprasp1,4202.979796,-0.421003467,0.180007456,-2.213376143,0.026871724,0.193711238
Tubb3,2815.719783,-0.420866252,0.156773909,-2.606258977,0.009153722,0.134978243
Igbp1b,7.554412815,-0.420636076,0.185742838,-2.143280415,0.032090589,NA
Cnot4,337.8974604,-0.42020013,0.156448587,-2.602997166,0.009241272,0.135426356
4933412E12Rik,59.83769266,-0.420147163,0.163690391,-2.533006816,0.011308875,0.144352164
Map2k1,4303.611451,-0.419567531,0.15771321,-2.573316774,0.010072897,0.138033152
4930408O17Rik,3.027395035,-0.419272585,0.161212623,-2.509180048,0.012101179,NA
Ptk2b,9261.542248,-0.418722467,0.184844149,-2.083621588,0.037194602,0.217383964
Praf2,396.7221427,-0.418073281,0.135023566,-3.073946483,0.002112473,0.083946612
Hspa12a,2905.065946,-0.418033133,0.175681231,-2.247451743,0.024611171,0.18867393
D130043K22Rik,361.8300584,-0.417562965,0.179232083,-2.227817697,0.025892674,0.191173408
Tpi-rs11,84.99481755,-0.41732256,0.157726448,-2.584225367,0.0097598,0.136000688
Gm8355,32.94097876,-0.417101229,0.186960961,-2.130946274,0.033093569,0.208417523
Ptx4,5.399749948,-0.417040039,0.169548789,-2.380286926,0.017299162,NA
Serpine1,9.322656733,-0.416966944,0.190976035,-2.135341162,0.032733153,NA
AA474408,21.95108155,-0.416802101,0.190318328,-2.098172984,0.035889867,0.214829197
Gpr61,181.8084778,-0.416523292,0.162179551,-2.495906431,0.012563574,0.149014293
Nup62,339.4538135,-0.41635763,0.165379827,-2.437434684,0.014791886,0.158832322
Gm47794,10.66653051,-0.416282012,0.195413867,-2.187020644,0.028741017,NA
Sirt6,185.1950289,-0.4160226,0.156990836,-2.554195695,0.010643342,0.141110422
Rprml,813.8387962,-0.415499854,0.169764269,-2.334678176,0.019560239,0.173134276
Ets2,818.9827116,-0.415238717,0.175938408,-2.193041078,0.02830442,0.197942894
2310061I04Rik,453.3375395,-0.41523007,0.159347472,-2.516485927,0.011853163,0.146146498
Armc9,330.4005189,-0.414517814,0.142776057,-2.840271605,0.004507514,0.108623156
C130030K03Rik,22.51133851,-0.41436389,0.188666041,-2.180941097,0.029187774,0.200397159
Gm49376,10.12386103,-0.414117073,0.192606965,-2.210287091,0.027085244,NA
Caly,2349.473592,-0.414025883,0.148298333,-2.732636628,0.006282961,0.120192174
Neurod2,2077.474165,-0.413639817,0.171444035,-2.279599561,0.022631449,0.182679049
Larp6,530.9906446,-0.413528504,0.171055406,-2.318732305,0.020409556,0.176217639
Gm17112,24.50850374,-0.413410951,0.190124845,-2.185479037,0.028853741,0.199271005
Zfp341,104.3474837,-0.413270025,0.188386563,-2.062361632,0.039173319,0.221871781
Slc22a17,10114.81394,-0.413185316,0.131427848,-3.100243848,0.001933614,0.080757134
Nup133,354.1215175,-0.413107893,0.13885072,-2.895806795,0.003781852,0.101689516
Dvl2,280.4950692,-0.413070199,0.142472321,-2.844957796,0.004441731,0.107717389
Glp1r,11.83897484,-0.413068398,0.18313608,-2.199625149,0.027833501,NA
Tut1,241.6851524,-0.412990165,0.168302931,-2.361553957,0.018198523,0.169595974
Cebpa,354.7872156,-0.412625872,0.139481268,-2.891754034,0.003830977,0.102010879
Atp6v1b2,7276.857287,-0.412542435,0.157892866,-2.523221801,0.011628503,0.145091307
Sh3bp5,1225.128788,-0.412379199,0.182729632,-2.104637262,0.035322895,0.213603547
Pnmal2,5426.604063,-0.411926204,0.183697477,-2.102943792,0.035470683,0.213710826
Ccsap,680.792367,-0.411874591,0.182274869,-2.127313364,0.033394055,0.209155207
Sncb,3026.895271,-0.411855787,0.173877777,-2.21283413,0.026909083,0.193711238
Bmp2,45.14458459,-0.411817109,0.171903868,-2.309737904,0.020902669,0.176827841
Ywhaz,11182.79321,-0.411703841,0.162936666,-2.419076736,0.015559957,0.162926457
Irs4,8.797105724,-0.411483514,0.18418774,-2.242869922,0.024905204,NA
Sh3gl2,3620.204267,-0.411329,0.162268063,-2.43641433,0.014833683,0.159049443
Got2,2466.245641,-0.411314861,0.163522147,-2.403672932,0.016231288,0.164465896
Klhl21,308.2101598,-0.411193148,0.129064666,-3.116109135,0.001832544,0.07831073
Slc17a8,53.70507488,-0.411007169,0.171334048,-2.28652645,0.022223479,0.181821568
Oxtr,108.8819262,-0.410938727,0.180544207,-2.245925863,0.024708757,0.18867393
Clstn1,13075.70721,-0.410059394,0.159033258,-2.470418573,0.013495504,0.152113313
Gpr85,460.4916092,-0.40997299,0.150649036,-2.672705473,0.007524228,0.127274443
Rasl10a,845.2380076,-0.409963351,0.143402468,-2.857912184,0.004264384,0.105906526
Tmem115,442.8085333,-0.409880117,0.124625378,-3.220780064,0.001278422,0.06828905
F8a,283.5970362,-0.409684195,0.153070975,-2.606195746,0.009155412,0.134978243
Cacnb2,606.3674776,-0.40968193,0.16917499,-2.291049877,0.021960529,0.180814012
Mrps2,337.0411023,-0.40952924,0.146818184,-2.729488583,0.006343265,0.120330868
Gtf2h4,167.6567681,-0.409486902,0.131459521,-3.083861032,0.00204333,0.082346478
Nkrf,320.5314384,-0.409310869,0.170452095,-2.318036414,0.020447342,0.176217639
Ap3b2,1711.950888,-0.409206918,0.160923516,-2.435668236,0.014864311,0.159262014
Elp3,1047.947277,-0.408988113,0.147302085,-2.693432511,0.007072046,0.125120245
Gm45875,3.631942402,-0.408846746,0.151507095,-2.643120147,0.008214588,NA
Gm49064,19.44558646,-0.408397295,0.190533454,-2.050323464,0.040332876,NA
4731419I09Rik,3.330756008,-0.408039103,0.163332934,-2.424629442,0.015324019,NA
Rps10,33.31218459,-0.40787522,0.174866158,-2.355321471,0.018506688,0.17061009
Irf2bp2,542.6502032,-0.407629449,0.109123664,-3.729784607,0.000191644,0.027700005
Zscan2,99.92193894,-0.407545817,0.149116245,-2.644921498,0.008170987,0.129840149
Unc5d,358.1803951,-0.407297208,0.157110204,-2.517027205,0.011834969,0.146146498
Gm21992,13.55534977,-0.407258586,0.195143114,-1.996475875,0.045882149,NA
Gm30085,8.257644659,-0.407128404,0.191769593,-2.126549217,0.033457556,NA
Ctdp1,233.8939766,-0.406919133,0.165454164,-2.376134977,0.017495062,0.168077917
B4galt3,326.6894402,-0.406878357,0.14635835,-2.710698658,0.006714161,0.122055342
Dedd2,379.9216637,-0.406813038,0.128453303,-3.159227679,0.001581879,0.075298475
Ptprn,6517.689924,-0.406469868,0.149244404,-2.66924123,0.007602283,0.127945725
Wdr92,115.9800217,-0.406113386,0.136490862,-2.950097947,0.003176732,0.097369148
Gm37893,24.53779795,-0.405995819,0.185896778,-2.207675387,0.02726691,0.195245383
Fhl2,357.5084063,-0.405717243,0.163727862,-2.386217438,0.017022683,0.167645568
Megf11,302.5418561,-0.405656395,0.138500753,-2.858262419,0.00425968,0.105906526
Crmp1,2621.332951,-0.405565114,0.179983178,-2.111995095,0.03468687,0.212390002
Tmem158,868.3173226,-0.405374026,0.136293257,-2.964520936,0.003031546,0.095138452
Cbx2,32.60010576,-0.405336756,0.191388255,-2.087821026,0.036813982,0.216726385
Sde2,324.8475948,-0.405197804,0.144005895,-2.765978822,0.005675222,0.115089131
Atp6v1d,2438.911752,-0.405020181,0.154336742,-2.538248049,0.011140899,0.143826859
4930513N10Rik,13.99876671,-0.404348739,0.194556978,-2.018131137,0.043577606,NA
Elavl2,951.0148695,-0.40423503,0.151770055,-2.572560651,0.010094927,0.138033152
Rnf185,377.933092,-0.403852993,0.145434505,-2.702692105,0.006878043,0.123511549
Nap1l2,1120.692909,-0.403779209,0.162958829,-2.384609216,0.017097272,0.16781963
Pgap3,110.3096668,-0.403731621,0.153818711,-2.585136591,0.009734043,0.135770095
Sf3b4,543.417199,-0.403568686,0.1637371,-2.377324479,0.01743874,0.168077917
Serpina3n,663.1737234,-0.403460462,0.177396997,-2.138123047,0.032506758,0.208151102
Kctd7,205.7194112,-0.403443787,0.123184561,-3.264140053,0.001097969,0.063612997
Sqstm1,5918.485601,-0.403046349,0.138449453,-2.823948297,0.004743604,0.109787988
Nop58,488.1854037,-0.402977574,0.132286248,-3.006272795,0.002644716,0.090199425
Dennd5b,669.0005278,-0.402970359,0.14599121,-2.691634664,0.007110279,0.125541124
Creld1,867.3876017,-0.402879759,0.155108048,-2.522361082,0.011656998,0.145091307
Vsnl1,6513.704825,-0.402412885,0.156749077,-2.447943028,0.014367437,0.156324078
Rsph3a,154.4971067,-0.402200103,0.163417978,-2.454426861,0.014110937,0.15548396
Dnd1,15.93527138,-0.402100703,0.195430346,-2.060734185,0.039328406,NA
Gm45819,21.93678965,-0.402055544,0.192764945,-1.991211454,0.046457645,0.235450348
Gm43039,8.658264614,-0.401922883,0.190429058,-2.069011249,0.038545031,NA
Atp6v1g2,5959.488478,-0.401793757,0.141148053,-2.775652664,0.005509103,0.114395357
Tmem39b,93.70953294,-0.401681951,0.171527571,-2.352084072,0.018668555,0.170698158
Gpaa1,444.1532639,-0.401661885,0.089891062,-4.454800334,8.40E-06,0.003993513
Sh3bgrl3,1000.278738,-0.401616248,0.134255479,-2.92994755,0.003390192,0.098259475
Plpp7,235.0107068,-0.401560744,0.171616873,-2.24220782,0.024947944,0.188692093
Nop2,298.6682163,-0.401221298,0.164431898,-2.321302814,0.020270506,0.175745659
Gad2,1604.276189,-0.401198252,0.174799941,-2.2179889,0.026555589,0.192791372
Cabcoco1,34.08842572,-0.401184595,0.188017265,-2.22820931,0.025866561,0.191153234
Fastkd5,53.02180769,-0.401180342,0.17243346,-2.309266207,0.020928814,0.176827841
Zkscan14,108.9276576,-0.400999458,0.137727763,-2.85399721,0.004317291,0.105906526
Disp2,4336.810267,-0.400543202,0.174030157,-2.180814804,0.029197117,0.200397159
Lin37,195.7218566,-0.400526797,0.14128285,-2.790808381,0.005257659,0.112827192
Gpank1,113.4394942,-0.400288097,0.146113001,-2.743842721,0.006072462,0.118421049
Nptxr,11569.21748,-0.400241133,0.143429856,-2.724105782,0.006447585,0.12078367
Bex2,2498.914987,-0.400012847,0.133755042,-2.936042842,0.003324284,0.098259475
Zfp7,59.07904852,-0.399727317,0.171615042,-2.299587642,0.021471593,0.178947
Gm37249,14.41390449,-0.399486223,0.19222839,-1.939720623,0.052413652,NA
Zdhhc12,73.25310953,-0.399314919,0.147213063,-2.657481321,0.007872695,0.128914717
C1ra,23.46359804,-0.39924403,0.189959578,-1.994419996,0.046106175,0.234232715
Cbx4,464.1319239,-0.399236909,0.160714193,-2.371199841,0.017730442,0.168102829
Gabrq,13.39397054,-0.399190767,0.194604414,-2.021061493,0.0432734,NA
Tmem231,184.3044813,-0.399189667,0.160453084,-2.416215115,0.015682793,0.163312051
Gm3086,8.018473841,-0.399156736,0.191045759,-1.989622037,0.046632587,NA
Tpp2,556.6954565,-0.399152656,0.163567964,-2.321431057,0.020263591,0.175745659
Ccnf,43.87231731,-0.398582072,0.182281185,-2.123979635,0.033671847,0.210171056
Dph2,138.144221,-0.398533108,0.16332924,-2.341591247,0.019201732,0.171799208
Tceal5,752.1517663,-0.398420264,0.177150983,-2.123205665,0.033736621,0.21030825
Gpr83,190.713633,-0.398387747,0.173048263,-2.167751312,0.030177613,0.202507305
Atl1,1340.202012,-0.398334792,0.169477032,-2.258156697,0.023935892,0.187108618
Rilpl1,727.2742659,-0.398261152,0.142712015,-2.72062037,0.006515954,0.121118546
Gm16618,7.435451339,-0.398249969,0.190567313,-2.066221925,0.03880753,NA
Gnl3l,2775.152767,-0.398199419,0.141995969,-2.736798072,0.006204036,0.119251767
Dgkg,1607.460876,-0.398123613,0.1853341,-2.02351176,0.043020412,0.229764574
Gm6560,106.4845938,-0.397621513,0.169206823,-2.246783602,0.02465386,0.18867393
Nov,1732.807957,-0.397454375,0.111329919,-3.559855284,0.000371059,0.039641493
Lrfn4,561.5575427,-0.397403343,0.135022667,-2.907104031,0.003647919,0.099965174
Kcnj3,1299.445582,-0.397379913,0.145530698,-2.644477137,0.008181723,0.129840149
Iyd,49.55715239,-0.397331274,0.171006832,-2.401407826,0.016332123,0.164808001
Nog,122.4157595,-0.39718663,0.174008911,-2.175322881,0.029605929,0.201150682
Zbed4,66.14699419,-0.396963148,0.14853988,-2.682115508,0.007315819,0.12656743
Hmox1,84.71613231,-0.396803504,0.153622196,-2.559765271,0.010474288,0.139529961
Atp6v1h,2067.048849,-0.396770758,0.120692642,-3.251560118,0.001147735,0.063612997
Enox1,388.3193303,-0.396610386,0.155611188,-2.454506967,0.014107793,0.15548396
